-13.972	2.41797E7
-13.869	2.41772E7
-13.766	2.41751E7
-13.664	2.41784E7
-13.561	2.41759E7
-13.459	2.41772E7
-13.356	2.4182E7
-13.253	2.41769E7
-13.151	2.41824E7
-13.048	2.41789E7
-12.946	2.4166E7
-12.843	2.41773E7
-12.741	2.41777E7
-12.638	2.41748E7
-12.536	2.41796E7
-12.433	2.4171E7
-12.331	2.41804E7
-12.228	2.41796E7
-12.126	2.41798E7
-12.023	2.41815E7
-11.921	2.41788E7
-11.818	2.4175E7
-11.716	2.41674E7
-11.613	2.41783E7
-11.511	2.41709E7
-11.408	2.41743E7
-11.306	2.4167E7
-11.203	2.41744E7
-11.101	2.4174E7
-10.998	2.41765E7
-10.896	2.41753E7
-10.794	2.41756E7
-10.691	2.41714E7
-10.589	2.41699E7
-10.486	2.41753E7
-10.384	2.4183E7
-10.282	2.41686E7
-10.179	2.41767E7
-10.077	2.41858E7
-9.975	2.41767E7
-9.872	2.41819E7
-9.77	2.41708E7
-9.667	2.41737E7
-9.565	2.41676E7
-9.463	2.41693E7
-9.36	2.41745E7
-9.258	2.41707E7
-9.156	2.41733E7
-9.054	2.41655E7
-8.951	2.41673E7
-8.849	2.4168E7
-8.747	2.41748E7
-8.644	2.41722E7
-8.542	2.41669E7
-8.44	2.41666E7
-8.338	2.4172E7
-8.235	2.41708E7
-8.133	2.41668E7
-8.031	2.4166E7
-7.929	2.41643E7
-7.826	2.41658E7
-7.724	2.4163E7
-7.622	2.41628E7
-7.52	2.41651E7
-7.417	2.41569E7
-7.315	2.41613E7
-7.213	2.41474E7
-7.111	2.41459E7
-7.009	2.41422E7
-6.907	2.41198E7
-6.804	2.40897E7
-6.702	2.4036E7
-6.6	2.39368E7
-6.498	2.37364E7
-6.396	2.34975E7
-6.294	2.34722E7
-6.191	2.36577E7
-6.089	2.38147E7
-5.987	2.38954E7
-5.885	2.39549E7
-5.783	2.40041E7
-5.681	2.40599E7
-5.579	2.40869E7
-5.477	2.40973E7
-5.375	2.41216E7
-5.273	2.41159E7
-5.171	2.41299E7
-5.068	2.41342E7
-4.966	2.41298E7
-4.864	2.41293E7
-4.762	2.4128E7
-4.66	2.41206E7
-4.558	2.40994E7
-4.456	2.40664E7
-4.354	2.39715E7
-4.252	2.37669E7
-4.15	2.35801E7
-4.048	2.36182E7
-3.946	2.37847E7
-3.844	2.39044E7
-3.742	2.40035E7
-3.64	2.40518E7
-3.538	2.40929E7
-3.436	2.41138E7
-3.334	2.41353E7
-3.232	2.4128E7
-3.131	2.41402E7
-3.029	2.41444E7
-2.927	2.41507E7
-2.825	2.41535E7
-2.723	2.41485E7
-2.621	2.41468E7
-2.519	2.41499E7
-2.417	2.41268E7
-2.315	2.41277E7
-2.213	2.40972E7
-2.112	2.40211E7
-2.01	2.38835E7
-1.908	2.38141E7
-1.806	2.38999E7
-1.704	2.40194E7
-1.602	2.40668E7
-1.5	2.40809E7
-1.399	2.40934E7
-1.297	2.40863E7
-1.195	2.40907E7
-1.093	2.4093E7
-0.991	2.40952E7
-0.89	2.41001E7
-0.788	2.40897E7
-0.686	2.40851E7
-0.584	2.40619E7
-0.482	2.40015E7
-0.381	2.38847E7
-0.279	2.37949E7
-0.177	2.38849E7
-0.075	2.40002E7
0.026	2.40688E7
0.128	2.41022E7
0.23	2.41249E7
