110	56090
111	55040
112	53090
113	49700
114	45550
115	41390
116	37570
117	33070
118	29300
119	25650
120	22350
121	19290
122	17280
123	15010
124	13620
125	11910
126	10520
127	9569
128	8532
129	7666
130	7221
131	6449
132	5925
133	5377
134	4875
135	4741
136	4217
137	4028
138	3763
139	3410
140	3299
141	3042
142	2769
143	2666
144	2518
145	2414
146	2248
147	2164
148	1942
149	1899
150	1844
151	1724
152	1661
153	1580
154	1515
155	1417
156	1310
157	1260
158	1159
159	1111
160	1085
161	1020
162	992.5
163	915.5
164	878.5
165	840.5
166	793.5
167	771.5
168	753.5
169	745.5
170	683.5
171	663.5
172	613.5
173	603.5
174	590.5
175	557.5
176	516.5
177	465.5
178	506.5
179	446.5
180	456.5
181	426.5
182	380.5
183	402.5
184	378.5
185	380.5
186	374.5
187	329.5
188	320.5
189	330.5
190	306.5
191	328.5
192	286.5
193	280.5
194	268.5
195	250.5
196	239.5
197	254.5
198	232.5
199	255.5
200	219.5
201	223.5
202	219.5
203	198.5
204	210.5
205	207.5
206	212.5
207	177.5
208	170.5
209	178.5
210	174.5
211	169.5
212	183.5
213	157.5
214	158.5
215	147.5
216	128.5
217	128.5
218	138.5
219	140.5
220	127.5
221	136.5
222	131.5
223	132.5
224	101.5
225	131.5
226	115.5
227	124.5
228	111.5
229	111.5
230	107.5
231	98.49
232	83.49
233	127.5
234	99.49
235	95.49
236	91.49
237	92.49
238	96.49
239	89.49
240	79.49
241	79.49
242	61.49
243	81.49
244	85.49
245	58.49
246	84.49
247	58.49
248	85.49
249	66.49
250	64.49
251	81.49
252	67.49
253	52.49
254	79.49
255	64.49
256	68.49
257	61.49
258	71.49
259	63.49
260	59.49
261	60.49
262	66.49
263	49.49
264	41.49
265	47.49
266	52.49
267	54.49
268	50.49
269	64.49
270	60.49
271	50.49
272	48.49
273	34.49
274	35.49
275	46.49
276	46.49
277	44.49
278	37.49
279	52.49
280	49.49
281	39.49
282	43.49
283	31.49
284	45.49
285	35.49
286	26.49
287	46.49
288	24.49
289	23.49
290	33.49
291	27.49
292	31.49
293	29.49
294	29.49
295	29.49
296	47.49
297	28.49
298	24.49
299	21.49
300	25.49
301	20.49
302	14.49
303	24.49
304	24.49
305	23.49
306	32.49
307	31.49
308	22.49
309	7.488
310	26.49
311	26.49
312	10.49
313	13.49
314	10.49
315	18.49
316	16.49
317	20.49
318	24.49
319	16.49
320	14.49
321	11.49
322	31.49
323	7.488
324	12.49
325	21.49
326	4.488
327	24.49
328	4.488
329	13.49
330	17.49
331	1.488
332	5.488
333	1.488
334	15.49
335	16.49
336	11.49
337	-0.5122
338	6.488
339	5.488
340	12.49
341	12.49
342	-0.5122
343	9.488
344	5.488
345	1.488
346	9.488
347	2.488
348	0.4878
349	7.488
350	7.488
